Id,X,Y,Topic,NearestNeighbor,NearestNeighborDistance
1351171760,-0.4342446,9.812018,import cv2; run txt2img; txt2img py | module modulenotfounderror ldm | module named txt2img py util ldm,180,0.05631737274838268
1351261541,-0.9701313,9.506705,pytorch_lightning; torchvision io; pytorch_lightning utilities | function archive reading | failed archive jit,231,0.050255752056100673
1351351395,-0.5113639,6.124668,cuda driver; cuda gpu; failed cuda | driver cuda combination | driver combination failed cuda,350,0.015684357214598398
1351462185,0.30644837,5.4474664,,262,0.07495436757186481
1351475699,4.2080812,8.264102,text2img; txt2img; img2img | training text text2img | text2img model color,292,0.021555502026119024
1351782288,1.1370996,8.502381,txt2img py; img2img py; img2img runtimeerror | bertforsequenceclassification model bertforsequenceclassification img2img | cliptextmodel checkpoint initializing bertforsequenceclassification model,164,0.05509188526725031
1352052888,2.568792,7.3255672,img2img py; using img2img; img2img | image input background | background output img2img,175,0.09458440270395536
1352223359,-0.23638965,7.3986983,miniconda3 envs; sd; bias vision_model | encoder sd ldm | vision_model encoder encoder layers weight vision_model,370,0.06167444732388511
1352388577,-0.079422325,7.4836044,miniconda3 envs; sd; bias vision_model | encoder sd ldm | vision_model encoder encoder layers weight vision_model,157,0.08634683606477608
1352453410,0.67209,5.756191,usage gpu; vram usage; image generation | vram generation generations | generation bot gpu,196,0.0142608045940555
1352454793,1.7462565,7.497165,python txt2img; txt2img py; txt2img | txt2img n_samples prompt | n_samples dreamstudio txt2img py,295,0.01149997679272647
1352477891,1.8542197,8.70403,img2img py; bias vision_model; layer_norm2 | weight ldm main | vision_model encoder layers vision_model encoder,72,0.04645696234567117
1352629782,-0.22171807,10.13949,syntaxerror missing; packages ldm; ldm py | print import ldm | self face_rec_model_path import instantiate_from_config packages ldm,419,0.04436627315205416
1352754718,2.0029404,7.1615787,img2img py; using img2img; img2img | image input background | background output img2img,724,0.1354724099378183
1352955005,5.67721,8.304194,tutorials; tutorial using; tutorial | web ui automatic1111 | web ui automatic1111 tutorial,428,0.13738079232780853
1353037356,0.99113804,8.6790495,,167,0.10898983445475116
1353091598,5.6153116,9.038581,open source; release; code models | source open states | source code states open source,170,0.005297874648949207
1353203294,1.4343208,8.666849,img2img py; bias vision_model; layer_norm2 | weight ldm main | vision_model encoder layers vision_model encoder,323,0.0637758205596579
1353234020,2.365934,7.932116,,215,0.11835333649991356
1353262580,-0.19782902,5.0254602,radeon pro; intel gpu; amd gpu | gpu support amd | pro requirements radeon pro,641,0.0676294359435527
1353312791,2.7221236,6.7875433,,56,0.29586529863971606
1353450144,1.4376173,10.071427,_pickle unpicklingerror; unpicklingerror; load_model_from_config pl_sd | unpicklingerror load txt2img | _pickle unpicklingerror txt2img map_location,387,0.041776261613297706
1353863834,2.9613051,8.4386835,,10,0.10215801431879486
1354159727,5.584092,8.997502,open source; release; code models | source open states | source code states open source,52,0.03777715890839037
1354506739,3.455873,6.761084,prompt images; text prompt; prompt image | info image prompt | image info prompts scale,422,0.11477481145699212
1354622334,0.97536147,7.225854,images generated; trying generate; sample batch | half stuff point | rick causes ve tried,273,0.0531052007524073
1354660478,2.2655096,7.4403358,,69,0.1484220155287196
1354665256,-0.9928052,9.413217,pytorch_lightning; torchvision io; pytorch_lightning utilities | function archive reading | failed archive jit,442,0.009418237237566034
1355048773,2.040419,7.8288527,,383,0.07060722143915417
1355084526,1.8248456,7.4317255,python txt2img; txt2img py; txt2img | txt2img n_samples prompt | n_samples dreamstudio txt2img py,59,0.0633182748458639
1355100871,1.4087204,11.125884,invisible watermark; watermark; imwatermark error | watermark nsfw safety | invisible watermark remove discord,339,0.044465620211926654
