Id,X,Y,Topic,NearestNeighbor,NearestNeighborDistance
1639649677,2.1109457,-2.5659995,_config ts; cli ts; deno task | deno ts download | deno land https deno download,418,0.04281295440872532
1639856356,4.574988,-0.8258292,site loadassets; html files; loadassets | files copy static files | copy static files static,215,0.03498113117990595
1640399491,2.3839145,-0.82320035,jsx precompile; jsx_preact ts; compileroptions jsx | button jsx html | button jsx h1,237,0.02421862821466831
1646215808,3.426674,-0.1213396,layout njk; nunjucks; block | nunjucks njk block | nunjucks block comp button,151,0.07555047795536932
1649092396,4.158018,0.8757464,pages search; search pages; bug search | search pages page | pages article liquid,295,0.04994522618501775
1650523054,3.6506946,-1.2328317,filter pages; filter; filters | filter page draft | draft page data parcel,393,0.08343902989442228
1650993698,1.3132666,-0.99592835,init script; cli; cli interface | init enhancement suggestions | option cli site,4,0.0671851647569842
1670897109,2.0924451,-3.4194145,_config ts; cli ts; deno task | deno ts download | deno land https deno download,315,0.02369821689963461
1676672365,1.9892801,-3.8685102,_config ts; cli ts; deno task | deno ts download | deno land https deno download,416,0.017651242674530075
1696723667,0.69681036,-3.792821,_config ts; cli ts; deno task | deno ts download | deno land https deno download,16,0.0277423841023965
1699174692,1.2086096,-1.1776565,init script; cli; cli interface | init enhancement suggestions | option cli site,65,0.03449403713473677
1700520071,3.8706908,-2.0329382,ts import; template; export default | pug file changes | pug ts head,43,0.07312987977612469
1702219939,6.7598143,-0.8628096,copy static; copy files; copy file | copy static spaces | site copy copy static spaces,18,0.035467289388748706
1706691503,1.5697671,-3.835905,_config ts; cli ts; deno task | deno ts download | deno land https deno download,320,0.03187604804453275
1713509524,1.6063459,0.6547829,enhancement add; plugin add; enhancement idea | matter plugin enhancement | enhancement add plugin com 11ty,272,0.2975800767795506
1717805125,1.4149911,0.1962232,preact jsx; jsx preact; react jsx | jsx preact react | preact use react precompile,191,0.005133692250191512
1739658809,6.7306485,-0.8246636,copy static; copy files; copy file | copy static spaces | site copy copy static spaces,18,0.01280037659553339
1740124763,1.0357081,-1.8139545,init script; cli; cli interface | init enhancement suggestions | option cli site,283,0.09280304225202443
1742155784,6.704778,-0.79855174,copy static; copy files; copy file | copy static spaces | site copy copy static spaces,31,0.016766740165525696
1742562283,5.140027,0.31053877,sitemap plugin; sitemap; prettyurls | sitemap urls url | 101 114 97,159,0.014133094194432892
1767942178,1.015176,-3.485715,_config ts; cli ts; deno task | deno ts download | deno land https deno download,10,0.020474324745147744
1772949438,1.7904397,-3.2973444,_config ts; cli ts; deno task | deno ts download | deno land https deno download,305,0.12247329760595226
1781034691,0.39368886,0.36203212,tailwindcss plugins; plugins tailwindcss; tailwindcss ts | tailwind tailwindcss postcss | postcss typography string,79,0.07945428897990177
1782625515,0.7785798,-2.155339,init script; cli; cli interface | init enhancement suggestions | option cli site,189,0.08635765816382966
1790248028,2.1607118,-3.1559982,_config ts; cli ts; deno task | deno ts download | deno land https deno download,7,0.0529112760067718
1791138842,0.6627115,2.1320715,plugins repo; experimental plugins; main repo | plugins katex experimental | experimental plugins plugins katex asdf,257,0.04091009869472723
1791938846,2.1597884,-3.511248,_config ts; cli ts; deno task | deno ts download | deno land https deno download,417,0.06089993510214656
1795380343,6.546969,-0.70675135,copy static; copy files; copy file | copy static spaces | site copy copy static spaces,155,0.08817911059887115
1799921578,1.9948132,-2.77573,_config ts; cli ts; deno task | deno ts download | deno land https deno download,96,0.10539282223472972
1815197090,1.1553005,-0.8509332,init script; cli; cli interface | init enhancement suggestions | option cli site,4,0.17915296416398585
1824778292,1.2939779,0.7072606,enhancement add; plugin add; enhancement idea | matter plugin enhancement | enhancement add plugin com 11ty,318,0.2428279656592265
1828274548,3.551181,2.1850624,plugins metas; _data yml; metas plugin | feed metas title | metas description rss,84,0.04312230409566372
1831432664,2.7397718,0.48216176,template engines; layout layouts; template | layouts export layout | layouts faster export const,70,0.19799997082961404
1831437119,2.0709198,0.93048275,,415,0.07234277119532873
1833550738,1.9244944,-2.5830016,_config ts; cli ts; deno task | deno ts download | deno land https deno download,96,0.12335417708457189
1842861687,1.1065234,1.6194807,enhancement plugins; experimental plugins; repo enhancement | main experimental enhancement | enhancement plugins experimental plugins repo enhancement,85,0.05819943005276934
1856533265,4.2420626,0.9258172,pages search; search pages; bug search | search pages page | pages article liquid,156,0.0042314038554317705
1856777932,5.082257,2.9236646,,285,0.2355352482797409
1856972803,5.1383433,3.163554,transform_images; source srcset; picture plugin | summary jpg images | summary webp imagick,405,0.09645544881636509
